ward_id,ward_tikicode,ward_name,district_id,district_tikicode,district_name,region_id,region_tikicode,region_name
3848,VN035004016,Xã Lộc Yên,328,VN035004,Huyện Hương Khê,299,VN035,Hà Tĩnh
3849,VN035004017,Xã Phú Gia,328,VN035004,Huyện Hương Khê,299,VN035,Hà Tĩnh
3850,VN035004018,Xã Phú Phong,328,VN035004,Huyện Hương Khê,299,VN035,Hà Tĩnh
3851,VN035004019,Xã Phúc Đồng,328,VN035004,Huyện Hương Khê,299,VN035,Hà Tĩnh
3852,VN035004020,Xã Phúc Trạch,328,VN035004,Huyện Hương Khê,299,VN035,Hà Tĩnh
3853,VN035004021,Xã Phương Điền,328,VN035004,Huyện Hương Khê,299,VN035,Hà Tĩnh
3854,VN035004022,Xã Phương Mỹ,328,VN035004,Huyện Hương Khê,299,VN035,Hà Tĩnh
3805,VN035003001,Thị trấn Đức Thọ,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3806,VN035003002,Xã Bùi Xá,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3807,VN035003003,Xã Đức An,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3808,VN035003004,Xã Đức Châu,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3809,VN035003005,Xã Đức Đồng,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3810,VN035003006,Xã Đức Dũng,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3811,VN035003007,Xã Đức Hòa,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3812,VN035003008,Xã Đức La,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3813,VN035003009,Xã Đức Lạc,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3814,VN035003010,Xã Đức Lâm,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3815,VN035003011,Xã Đức Lạng,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3816,VN035003012,Xã Đức Lập,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3817,VN035003013,Xã Đức Long,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3818,VN035003014,Xã Đức Nhân,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3819,VN035003015,Xã Đức Quang,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3820,VN035003016,Xã Đức Thanh,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3821,VN035003017,Xã Đức Thịnh,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3822,VN035003018,Xã Đức Thủy,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3823,VN035003019,Xã Đức Tùng,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3824,VN035003020,Xã Đức Vĩnh,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3825,VN035003021,Xã Đức Yên,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3826,VN035003022,Xã Liên Minh,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3827,VN035003023,Xã Tân Hương,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3828,VN035003024,Xã Thái Yên,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3829,VN035003025,Xã Trung Lễ,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3830,VN035003026,Xã Trường Sơn,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3831,VN035003027,Xã Tùng Ảnh,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3832,VN035003028,Xã Yên Hồ,329,VN035003,Huyện Đức Thọ,299,VN035,Hà Tĩnh
3952,VN035009001,Thị trấn Thạch Hà,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3953,VN035009002,Xã Bắc Sơn,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3954,VN035009003,Xã Nam Hương,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3955,VN035009004,Xã Ngọc Sơn,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3956,VN035009005,Xã Phù Việt,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3957,VN035009006,Xã Thạch Bàn,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3958,VN035009007,Xã Thạch Đài,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3959,VN035009008,Xã Thạch Điền,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3960,VN035009009,Xã Thạch Đỉnh,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3961,VN035009010,Xã Thạch Hải,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3962,VN035009011,Xã Thạch Hội,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3963,VN035009012,Xã Thạch Hương,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3964,VN035009013,Xã Thạch Kênh,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3965,VN035009014,Xã Thạch Khê,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3966,VN035009015,Xã Thạch Lạc,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3967,VN035009016,Xã Thạch Lâm,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3968,VN035009017,Xã Thạch Liên,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3969,VN035009018,Xã Thạch Long,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3970,VN035009019,Xã Thạch Lưu,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3971,VN035009020,Xã Thạch Ngọc,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3972,VN035009021,Xã Thạch Sơn,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3973,VN035009022,Xã Thạch Tân,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3974,VN035009023,Xã Thạch Thắng,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3975,VN035009024,Xã Thạch Thanh,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3976,VN035009025,Xã Thạch Tiến,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3977,VN035009026,Xã Thạch Trị,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3978,VN035009027,Xã Thạch Văn,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3979,VN035009028,Xã Thạch Vĩnh,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3980,VN035009029,Xã Thạch Xuân,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3981,VN035009030,Xã Tượng Sơn,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3982,VN035009031,Xã Việt Xuyên,330,VN035009,Huyện Thạch Hà,299,VN035,Hà Tĩnh
3920,VN035007001,Xã An Lộc,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3921,VN035007002,Xã Bình Lộc,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3922,VN035007003,Xã Hộ Độ,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3923,VN035007004,Xã Hồng Lộc,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3924,VN035007005,Xã Ích Hậu,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3925,VN035007006,Xã Mai Phụ,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3926,VN035007007,Xã Phù Lưu,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3927,VN035007008,Xã Tân Lộc,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3928,VN035007009,Xã Thạch Bằng,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3929,VN035007010,Xã Thạch Châu,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3930,VN035007011,Xã Thạch Kim,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3931,VN035007012,Xã Thạch Mỹ,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
3932,VN035007013,Xã Thịnh Lộc,331,VN035007,Huyện Lộc Hà,299,VN035,Hà Tĩnh
1983,VN026007001,Thị trấn Buôn Trấp,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1984,VN026007002,Xã Băng A Drênh,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1985,VN026007003,Xã Bình Hòa,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1986,,Xã Cư ê Wi,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1987,VN026007004,Xã Dray Sáp,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1988,VN026007005,Xã Dur KMăl,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1989,,Xã Ea BHốk,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1990,VN026007006,Xã Ea Bông,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1991,,Xã Ea Hu,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1992,,Xã Ea Ktur,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1993,VN026007007,Xã Ea Na,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1994,,Xã Ea Tiêu,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1995,,Xã Hòa Hiệp,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
1996,VN026007008,Xã Quảng Điền,332,VN026007,Huyện Krông A Na,292,VN026,Đắk Lắk
2070,VN026014014,Xã Cư ÊBur,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2071,VN026014015,Xã Ea Kao,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2072,VN026014016,Xã Ea Tu,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2073,VN026014017,Xã Hòa Khánh,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2074,VN026014018,Xã Hòa Phú,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2075,VN026014019,Xã Hòa Thắng,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2076,VN026014020,Xã Hòa Thuận,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2077,VN026014021,Xã Hòa Xuân,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2078,VN026014001,Phường Ea Tam,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2079,VN026014002,Phường Khánh Xuân,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2080,VN026014003,Phường Tân An,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2081,VN026014004,Phường Tân Hòa,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2082,VN026014005,Phường Tân Lập,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2083,VN026014006,Phường Tân Lợi,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2084,VN026014007,Phường Tân Thành,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2085,VN026014008,Phường Tân Tiến,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2086,VN026014009,Phường Thắng Lợi,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2087,VN026014010,Phường Thành Công,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2088,VN026014011,Phường Thành Nhất,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2089,VN026014012,Phường Thống Nhất,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
2090,VN026014013,Phường Tự An,333,VN026014,Thành phố Buôn Ma Thuột,292,VN026,Đắk Lắk
1920,VN026002001,Xã Cư Ê Wi,334,VN026002,Huyện Cư Kuin,292,VN026,Đắk Lắk
1921,VN026002002,Xã Dray Bhăng,334,VN026002,Huyện Cư Kuin,292,VN026,Đắk Lắk
1922,VN026002003,Xã Ea BHốk,334,VN026002,Huyện Cư Kuin,292,VN026,Đắk Lắk
1923,VN026002004,Xã Ea Hu,334,VN026002,Huyện Cư Kuin,292,VN026,Đắk Lắk
1924,VN026002005,Xã Ea Ktur,334,VN026002,Huyện Cư Kuin,292,VN026,Đắk Lắk
1925,VN026002006,Xã Ea Ning,334,VN026002,Huyện Cư Kuin,292,VN026,Đắk Lắk
1926,VN026002007,Xã Ea Tiêu,334,VN026002,Huyện Cư Kuin,292,VN026,Đắk Lắk
1927,VN026002008,Xã Hòa Hiệp,334,VN026002,Huyện Cư Kuin,292,VN026,Đắk Lắk
1928,VN026003001,Thị trấn Ea Pốk,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1929,VN026003002,Thị trấn Quảng Phú,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1930,VN026003003,Xã Cư Dliê M'nông,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1931,VN026003004,Xã Cư M'gar,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1932,VN026003005,Xã Cư Suê,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1933,VN026003006,Xã Cuor Đăng,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1934,VN026003007,Xã Ea D'Rơng,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1935,VN026003008,Xã Ea H'đinh,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1936,VN026003009,Xã Ea Kiết,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1937,VN026003010,Xã Ea KPam,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1938,VN026003012,Xã Ea M'DRóh,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1939,VN026003013,Xã Ea M'nang,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1940,VN026003014,Xã Ea Tar,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1941,VN026003015,Xã Ea Tul,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1942,VN026003011,Xã Ea Kuêh,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1943,VN026003016,Xã Quảng Hiệp,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1944,VN026003017,Xã Quảng Tiến,335,VN026003,Huyện Cư M'gar,292,VN026,Đắk Lắk
1973,VN026006001,Thị trấn Ea Súp,336,VN026006,Huyện Ea Súp,292,VN026,Đắk Lắk
1974,VN026006002,Xã Cư KBang,336,VN026006,Huyện Ea Súp,292,VN026,Đắk Lắk
1975,VN026006003,Xã Cư M'Lan,336,VN026006,Huyện Ea Súp,292,VN026,Đắk Lắk
1976,VN026006004,Xã Ea Bung,336,VN026006,Huyện Ea Súp,292,VN026,Đắk Lắk
1977,VN026006005,Xã Ea Lê,336,VN026006,Huyện Ea Súp,292,VN026,Đắk Lắk
1978,VN026006006,Xã Ea Rốk,336,VN026006,Huyện Ea Súp,292,VN026,Đắk Lắk
1979,VN026006007,Xã Ia JLơi,336,VN026006,Huyện Ea Súp,292,VN026,Đắk Lắk
1980,VN026006008,Xã Ia Lốp,336,VN026006,Huyện Ea Súp,292,VN026,Đắk Lắk
1981,VN026006009,Xã Ia RVê,336,VN026006,Huyện Ea Súp,292,VN026,Đắk Lắk
1982,VN026006010,Xã Ya Tờ Mốt,336,VN026006,Huyện Ea Súp,292,VN026,Đắk Lắk
2018,VN026010001,Thị trấn Krông Năng,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
2019,VN026010002,Xã Cư Klông,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
2020,VN026010003,Xã ĐLiê Ya,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
2021,VN026010004,Xã Ea Dăh,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
2022,VN026010005,Xã Ea Hồ,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
2023,VN026010006,Xã Ea Puk,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
2024,VN026010007,Xã Ea Tam,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
2025,VN026010008,Xã Ea Tân,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
2026,VN026010009,Xã Ea Tóh,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
2027,VN026010010,Xã Phú Lộc,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
2028,VN026010011,Xã Phú Xuân,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
2029,VN026010012,Xã Tam Giang,337,VN026010,Huyện Krông Năng,292,VN026,Đắk Lắk
1945,VN026004001,Thị trấn Ea Drăng,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
1946,VN026004002,Xã Cư A Mung,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
1947,VN026004003,Xã Cư Mốt,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
1948,VN026004004,Xã Dlê Yang,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
1949,VN026004005,Xã Ea Hiao,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
1950,VN026004006,Xã Ea H'leo,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
1951,VN026004007,Xã Ea Khal,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
1952,VN026004008,Xã Ea Nam,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
1953,VN026004009,Xã Ea Ral,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
1954,VN026004010,Xã Ea Sol,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
1955,VN026004011,Xã Ea Tir,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
1956,VN026004012,Xã Ea Wy,338,VN026004,Huyện Ea H'leo,292,VN026,Đắk Lắk
2011,VN026009001,Xã Chư KBô,339,VN026009,Huyện Krông Búk,292,VN026,Đắk Lắk
2012,VN026009002,Xã Cư Né,339,VN026009,Huyện Krông Búk,292,VN026,Đắk Lắk
2013,VN026009003,Xã Cư Pơng,339,VN026009,Huyện Krông Búk,292,VN026,Đắk Lắk
2014,VN026009004,Xã Ea Ngai,339,VN026009,Huyện Krông Búk,292,VN026,Đắk Lắk
2015,VN026009005,Xã Ea Sin,339,VN026009,Huyện Krông Búk,292,VN026,Đắk Lắk
2016,VN026009006,Xã Pơng Drang,339,VN026009,Huyện Krông Búk,292,VN026,Đắk Lắk
2017,VN026009007,Xã Tân Lập,339,VN026009,Huyện Krông Búk,292,VN026,Đắk Lắk
1913,VN026001001,Xã Cuôr KNia,340,VN026001,Huyện Buôn Đôn,292,VN026,Đắk Lắk
1914,VN026001002,Xã Ea Bar,340,VN026001,Huyện Buôn Đôn,292,VN026,Đắk Lắk
1915,VN026001003,Xã Ea Huar,340,VN026001,Huyện Buôn Đôn,292,VN026,Đắk Lắk
1916,VN026001004,Xã Ea Nuôl,340,VN026001,Huyện Buôn Đôn,292,VN026,Đắk Lắk
1917,VN026001005,Xã Ea Wer,340,VN026001,Huyện Buôn Đôn,292,VN026,Đắk Lắk
1918,VN026001006,Xã Krông Na,340,VN026001,Huyện Buôn Đôn,292,VN026,Đắk Lắk
1919,VN026001007,Xã Tân Hoà,340,VN026001,Huyện Buôn Đôn,292,VN026,Đắk Lắk
2046,VN026012001,Thị trấn Liên Sơn,341,VN026012,Huyện Lắk,292,VN026,Đắk Lắk
2047,VN026012002,Xã Bông Krang,341,VN026012,Huyện Lắk,292,VN026,Đắk Lắk
2048,VN026012003,Xã Buôn Tría,341,VN026012,Huyện Lắk,292,VN026,Đắk Lắk
2049,VN026012004,Xã Buôn Triết,341,VN026012,Huyện Lắk,292,VN026,Đắk Lắk
2050,VN026012005,Xã Đắk Liêng,341,VN026012,Huyện Lắk,292,VN026,Đắk Lắk
2051,VN026012006,Xã Đắk Nuê,341,VN026012,Huyện Lắk,292,VN026,Đắk Lắk
2052,VN026012007,Xã Đắk Phơi,341,VN026012,Huyện Lắk,292,VN026,Đắk Lắk
2053,VN026012008,Xã Ea R'Bin,341,VN026012,Huyện Lắk,292,VN026,Đắk Lắk
2054,VN026012009,Xã Krông Nô,341,VN026012,Huyện Lắk,292,VN026,Đắk Lắk
2055,VN026012010,Xã Nam Ka,341,VN026012,Huyện Lắk,292,VN026,Đắk Lắk
2056,VN026012011,Xã Yang Tao,341,VN026012,Huyện Lắk,292,VN026,Đắk Lắk
2030,VN026011001,Thị trấn Phước An,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2031,VN026011002,Xã Ea Hiu,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2032,VN026011003,Xã Ea Kênh,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2033,VN026011004,Xã Ea Kly,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2034,VN026011005,Xã Ea KNuec,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2035,VN026011006,Xã Ea Kuăng,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2036,VN026011007,Xã Ea Phê,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2037,VN026011008,Xã Ea Uy,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2038,VN026011009,Xã Ea Yiêng,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2039,VN026011010,Xã Ea Yông,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2040,VN026011011,Xã Hòa An,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2041,VN026011012,Xã Hòa Đông,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2042,VN026011013,Xã Hòa Tiến,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2043,VN026011014,Xã KRông Búk,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2044,VN026011015,Xã Tân Tiến,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
2045,VN026011016,Xã Vụ Bổn,342,VN026011,Huyện Krông Pắc,292,VN026,Đắk Lắk
1997,VN026008001,Thị trấn Krông Kmar,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
1998,VN026008002,Xã Cư Drăm,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
1999,VN026008003,Xã Cư KTy,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
2000,VN026008004,Xã Cư Pui,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
2001,VN026008005,Xã Dang Kang,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
2002,VN026008006,Xã Ea Trul,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
2003,VN026008007,Xã Hòa Lễ,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
2004,VN026008008,Xã Hòa Phong,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
2005,VN026008009,Xã Hòa Sơn,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
2006,VN026008010,Xã Hòa Tân,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
2007,VN026008011,Xã Hòa Thành,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
2008,VN026008012,Xã Khuê Ngọc Điền,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
2009,VN026008013,Xã Yang Mao,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
2010,VN026008014,Xã Yang Reh,343,VN026008,Huyện Krông Bông,292,VN026,Đắk Lắk
1957,VN026005001,Thị trấn Ea Kar,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1958,VN026005002,Thị trấn Ea Knốp,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1959,VN026005003,Xã Cư Bông,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1960,VN026005004,Xã Cư ELang,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1961,VN026005005,Xã Cư Huê,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1962,VN026005006,Xã Cư Jang,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1963,VN026005007,Xã Cư Ni,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1964,VN026005008,Xã Cư Prông,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1965,VN026005009,Xã Ea Đar,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1966,VN026005010,Xã Ea Kmút,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1967,VN026005011,Xã Ea Ô,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1968,VN026005012,Xã Ea Păl,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1969,VN026005014,Xã Ea Sô,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1970,VN026005015,Xã Ea Tih,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1971,VN026005013,Xã Ea Sar,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
1972,VN026005016,Xã Xuân Phú,344,VN026005,Huyện Ea Kar,292,VN026,Đắk Lắk
2057,VN026013001,Thị trấn M'Đrắk,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2058,VN026013002,Xã Cư K Róa,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2059,VN026013003,Xã Cư M'ta,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2060,VN026013004,Xã Cư Prao,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2061,VN026013005,Xã Cư San,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2062,VN026013006,Xã Ea H'MLay,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2063,VN026013007,Xã Ea Lai,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2064,VN026013008,Xã Ea M' Doal,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2065,VN026013009,Xã Ea Pil,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2066,VN026013010,Xã Ea Riêng,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2067,VN026013011,Xã Ea Trang,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2068,VN026013012,Xã Krông Á,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
2069,VN026013013,Xã Krông Jing,345,VN026013,Huyện M'Đrắk,292,VN026,Đắk Lắk
